"epoch","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - _step__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000_RTD2 - train/loss__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - _step__MAX","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss__MIN","Layer_2_CH_n_1_out_200_LC_learning_rate_0.01_2nd_epoch_900000 - train/loss__MAX"
"749849","14996","14996","14996","3.1719644272287795e-11","3.1719644272287795e-11","3.1719644272287795e-11","14996","14996","14996","8.342344284990866e-13","8.342344284990866e-13","8.342344284990866e-13"
"749899","14997","14997","14997","3.17379490744063e-11","3.17379490744063e-11","3.17379490744063e-11","","","","","",""
"749949","14998","14998","14998","3.172459170364128e-11","3.172459170364128e-11","3.172459170364128e-11","14998","14998","14998","8.342344284990866e-13","8.342344284990866e-13","8.342344284990866e-13"
"749999","","","","","","","14999","14999","14999","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"750049","15000","15000","15000","3.168292364574832e-11","3.168292364574832e-11","3.168292364574832e-11","15000","15000","15000","8.342240201582307e-13","8.342240201582307e-13","8.342240201582307e-13"
"750099","15001","15001","15001","3.1621278512306006e-11","3.1621278512306006e-11","3.1621278512306006e-11","15001","15001","15001","8.342344284990866e-13","8.342344284990866e-13","8.342344284990866e-13"
"750149","","","","","","","15002","15002","15002","8.342032576866276e-13","8.342032576866276e-13","8.342032576866276e-13"
"750249","","","","","","","15004","15004","15004","8.342032576866276e-13","8.342032576866276e-13","8.342032576866276e-13"
"750349","15006","15006","15006","3.159852240974814e-11","3.159852240974814e-11","3.159852240974814e-11","","","","","",""
"750399","15007","15007","15007","3.1579312081975175e-11","3.1579312081975175e-11","3.1579312081975175e-11","15007","15007","15007","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"750449","15008","15008","15008","3.161359715675438e-11","3.161359715675438e-11","3.161359715675438e-11","15008","15008","15008","8.342032576866276e-13","8.342032576866276e-13","8.342032576866276e-13"
"750499","15009","15009","15009","3.1541234901677484e-11","3.1541234901677484e-11","3.1541234901677484e-11","15009","15009","15009","8.342032576866276e-13","8.342032576866276e-13","8.342032576866276e-13"
"750549","15010","15010","15010","3.152886285384682e-11","3.152886285384682e-11","3.152886285384682e-11","15010","15010","15010","8.342032576866276e-13","8.342032576866276e-13","8.342032576866276e-13"
"750599","15011","15011","15011","3.152157007635381e-11","3.152157007635381e-11","3.152157007635381e-11","15011","15011","15011","8.342344284990866e-13","8.342344284990866e-13","8.342344284990866e-13"
"750649","15012","15012","15012","3.1503692016210394e-11","3.1503692016210394e-11","3.1503692016210394e-11","","","","","",""
"750699","15013","15013","15013","3.1508365361254675e-11","3.1508365361254675e-11","3.1508365361254675e-11","15013","15013","15013","8.342344284990866e-13","8.342344284990866e-13","8.342344284990866e-13"
"750799","","","","","","","15015","15015","15015","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"750899","15017","15017","15017","3.144013868694451e-11","3.144013868694451e-11","3.144013868694451e-11","15017","15017","15017","8.342240201582307e-13","8.342240201582307e-13","8.342240201582307e-13"
"750949","15018","15018","15018","3.143272100936123e-11","3.143272100936123e-11","3.143272100936123e-11","15018","15018","15018","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"750999","","","","","","","15019","15019","15019","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"751099","15021","15021","15021","3.140008045243725e-11","3.140008045243725e-11","3.140008045243725e-11","15021","15021","15021","8.342240201582307e-13","8.342240201582307e-13","8.342240201582307e-13"
"751149","","","","","","","15022","15022","15022","8.342240201582307e-13","8.342240201582307e-13","8.342240201582307e-13"
"751199","15023","15023","15023","3.1387781262992576e-11","3.1387781262992576e-11","3.1387781262992576e-11","","","","","",""
"751249","","","","","","","15024","15024","15024","8.342136118173749e-13","8.342136118173749e-13","8.342136118173749e-13"
"751299","15025","15025","15025","3.1345689932571474e-11","3.1345689932571474e-11","3.1345689932571474e-11","","","","","",""
"751349","15026","15026","15026","3.133273501765288e-11","3.133273501765288e-11","3.133273501765288e-11","","","","","",""
"751399","15027","15027","15027","3.130929543404548e-11","3.130929543404548e-11","3.130929543404548e-11","","","","","",""
"751449","15028","15028","15028","3.125514083657244e-11","3.125514083657244e-11","3.125514083657244e-11","15028","15028","15028","8.343071242547517e-13","8.343071242547517e-13","8.343071242547517e-13"
"751549","15030","15030","15030","3.1226313201848654e-11","3.1226313201848654e-11","3.1226313201848654e-11","","","","","",""
"751599","","","","","","","15031","15031","15031","8.338084996756256e-13","8.338084996756256e-13","8.338084996756256e-13"
"751649","15032","15032","15032","3.1244732495716576e-11","3.1244732495716576e-11","3.1244732495716576e-11","","","","","",""
"751749","15034","15034","15034","3.123658970372034e-11","3.123658970372034e-11","3.123658970372034e-11","15034","15034","15034","8.337565663915636e-13","8.337565663915636e-13","8.337565663915636e-13"
"751799","15035","15035","15035","3.122938019295418e-11","3.122938019295418e-11","3.122938019295418e-11","15035","15035","15035","8.337461580507077e-13","8.337461580507077e-13","8.337461580507077e-13"
"751849","15036","15036","15036","3.119695127229427e-11","3.119695127229427e-11","3.119695127229427e-11","","","","","",""
"751899","","","","","","","15037","15037","15037","8.337358039199605e-13","8.337358039199605e-13","8.337358039199605e-13"
"751949","15038","15038","15038","3.1179871184949803e-11","3.1179871184949803e-11","3.1179871184949803e-11","","","","","",""
"751999","15039","15039","15039","3.11670828034849e-11","3.11670828034849e-11","3.11670828034849e-11","15039","15039","15039","8.336215290109805e-13","8.336215290109805e-13","8.336215290109805e-13"
"752099","","","","","","","15041","15041","15041","8.336007123292688e-13","8.336007123292688e-13","8.336007123292688e-13"
"752149","15042","15042","15042","3.115941879516804e-11","3.115941879516804e-11","3.115941879516804e-11","15042","15042","15042","8.337046331075015e-13","8.337046331075015e-13","8.337046331075015e-13"
"752199","15043","15043","15043","3.1157569579942646e-11","3.1157569579942646e-11","3.1157569579942646e-11","15043","15043","15043","8.335903581985216e-13","8.335903581985216e-13","8.335903581985216e-13"
"752249","15044","15044","15044","3.110122576144292e-11","3.110122576144292e-11","3.110122576144292e-11","15044","15044","15044","8.337877372040225e-13","8.337877372040225e-13","8.337877372040225e-13"
"752299","","","","","","","15045","15045","15045","8.336838164257898e-13","8.336838164257898e-13","8.336838164257898e-13"
"752499","","","","","","","15049","15049","15049","8.337046331075015e-13","8.337046331075015e-13","8.337046331075015e-13"
"752549","","","","","","","15050","15050","15050","8.336838164257898e-13","8.336838164257898e-13","8.336838164257898e-13"
"752649","15052","15052","15052","3.097347031633113e-11","3.097347031633113e-11","3.097347031633113e-11","15052","15052","15052","8.331229044318544e-13","8.331229044318544e-13","8.331229044318544e-13"
"752699","15053","15053","15053","3.098436784920722e-11","3.098436784920722e-11","3.098436784920722e-11","","","","","",""
"752749","","","","","","","15054","15054","15054","8.331644293750606e-13","8.331644293750606e-13","8.331644293750606e-13"
"752799","15055","15055","15055","3.0975944032007874e-11","3.0975944032007874e-11","3.0975944032007874e-11","","","","","",""
"752849","15056","15056","15056","3.092260128512159e-11","3.092260128512159e-11","3.092260128512159e-11","","","","","",""
"752899","15057","15057","15057","3.0942203660400125e-11","3.0942203660400125e-11","3.0942203660400125e-11","15057","15057","15057","8.331332585626017e-13","8.331332585626017e-13","8.331332585626017e-13"
"752949","15058","15058","15058","3.0916276483328176e-11","3.0916276483328176e-11","3.0916276483328176e-11","15058","15058","15058","8.331229044318544e-13","8.331229044318544e-13","8.331229044318544e-13"
"752999","15059","15059","15059","3.087151367875407e-11","3.087151367875407e-11","3.087151367875407e-11","15059","15059","15059","8.336942247666457e-13","8.336942247666457e-13","8.336942247666457e-13"
"753099","15061","15061","15061","3.089223668539809e-11","3.089223668539809e-11","3.089223668539809e-11","15061","15061","15061","8.302987746129642e-13","8.302987746129642e-13","8.302987746129642e-13"
"753149","15062","15062","15062","3.087881686458793e-11","3.087881686458793e-11","3.087881686458793e-11","15062","15062","15062","8.302364871981549e-13","8.302364871981549e-13","8.302364871981549e-13"
"753299","","","","","","","15065","15065","15065","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753349","15066","15066","15066","3.07983048786209e-11","3.07983048786209e-11","3.07983048786209e-11","15066","15066","15066","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753399","15067","15067","15067","3.079236518543915e-11","3.079236518543915e-11","3.079236518543915e-11","15067","15067","15067","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753499","15069","15069","15069","3.0748629337162825e-11","3.0748629337162825e-11","3.0748629337162825e-11","15069","15069","15069","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753599","","","","","","","15071","15071","15071","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753649","","","","","","","15072","15072","15072","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"753699","","","","","","","15073","15073","15073","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"753749","","","","","","","15074","15074","15074","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753799","15075","15075","15075","3.068113471615952e-11","3.068113471615952e-11","3.068113471615952e-11","15075","15075","15075","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"753849","","","","","","","15076","15076","15076","8.301844997039842e-13","8.301844997039842e-13","8.301844997039842e-13"
"753949","15078","15078","15078","3.064931641816315e-11","3.064931641816315e-11","3.064931641816315e-11","","","","","",""
"753999","15079","15079","15079","3.0656744504087285e-11","3.0656744504087285e-11","3.0656744504087285e-11","15079","15079","15079","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"754049","15080","15080","15080","3.0632819197906613e-11","3.0632819197906613e-11","3.0632819197906613e-11","15080","15080","15080","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"754099","15081","15081","15081","3.067713444382392e-11","3.067713444382392e-11","3.067713444382392e-11","15081","15081","15081","8.301533831016339e-13","8.301533831016339e-13","8.301533831016339e-13"
"754149","15082","15082","15082","3.061714423657769e-11","3.061714423657769e-11","3.061714423657769e-11","","","","","",""
"754199","15083","15083","15083","3.056291678071865e-11","3.056291678071865e-11","3.056291678071865e-11","15083","15083","15083","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"754249","15084","15084","15084","3.057215244850475e-11","3.057215244850475e-11","3.057215244850475e-11","15084","15084","15084","8.30174145573237e-13","8.30174145573237e-13","8.30174145573237e-13"
"754299","","","","","","","15085","15085","15085","8.30142974760778e-13","8.30142974760778e-13","8.30142974760778e-13"
"754349","","","","","","","15086","15086","15086","8.301533831016339e-13","8.301533831016339e-13","8.301533831016339e-13"
"754399","15087","15087","15087","3.0572457759836524e-11","3.0572457759836524e-11","3.0572457759836524e-11","15087","15087","15087","8.301325664199222e-13","8.301325664199222e-13","8.301325664199222e-13"
"754449","15088","15088","15088","3.0548397145224726e-11","3.0548397145224726e-11","3.0548397145224726e-11","","","","","",""
"754549","","","","","","","15090","15090","15090","8.301533831016339e-13","8.301533831016339e-13","8.301533831016339e-13"
"754599","15091","15091","15091","3.046385019245257e-11","3.046385019245257e-11","3.046385019245257e-11","15091","15091","15091","8.301325664199222e-13","8.301325664199222e-13","8.301325664199222e-13"
"754649","15092","15092","15092","3.0478196355598897e-11","3.0478196355598897e-11","3.0478196355598897e-11","","","","","",""
"754749","","","","","","","15094","15094","15094","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"754849","15096","15096","15096","3.042792753871204e-11","3.042792753871204e-11","3.042792753871204e-11","15096","15096","15096","8.30142974760778e-13","8.30142974760778e-13","8.30142974760778e-13"
"754899","","","","","","","15097","15097","15097","8.301325664199222e-13","8.301325664199222e-13","8.301325664199222e-13"
"754999","15099","15099","15099","3.037547990913936e-11","3.037547990913936e-11","3.037547990913936e-11","15099","15099","15099","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"755149","","","","","","","15102","15102","15102","8.301325664199222e-13","8.301325664199222e-13","8.301325664199222e-13"
"755199","15103","15103","15103","3.037416498874457e-11","3.037416498874457e-11","3.037416498874457e-11","15103","15103","15103","8.301118039483191e-13","8.301118039483191e-13","8.301118039483191e-13"
"755299","15105","15105","15105","3.0384958438212095e-11","3.0384958438212095e-11","3.0384958438212095e-11","15105","15105","15105","8.30142974760778e-13","8.30142974760778e-13","8.30142974760778e-13"
"755349","","","","","","","15106","15106","15106","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"755399","15107","15107","15107","3.027279815714934e-11","3.027279815714934e-11","3.027279815714934e-11","15107","15107","15107","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"755449","15108","15108","15108","3.02757471870585e-11","3.02757471870585e-11","3.02757471870585e-11","15108","15108","15108","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"755549","15110","15110","15110","3.02421837572453e-11","3.02421837572453e-11","3.02421837572453e-11","15110","15110","15110","8.301222122891749e-13","8.301222122891749e-13","8.301222122891749e-13"
"755599","15111","15111","15111","3.025394518241242e-11","3.025394518241242e-11","3.025394518241242e-11","15111","15111","15111","8.301325664199222e-13","8.301325664199222e-13","8.301325664199222e-13"
"755649","","","","","","","15112","15112","15112","8.301533831016339e-13","8.301533831016339e-13","8.301533831016339e-13"
"755699","15113","15113","15113","3.024441808108236e-11","3.024441808108236e-11","3.024441808108236e-11","","","","","",""
